PMF Time (UTC)	PMF Time (Local)	HOA	BBOA	OOA1	OOA2	OOA3
09/04/2016 2:21	09/04/2016 4:21	0.031018878	0	0.015856921	0.395255951	0.223784525
09/04/2016 2:26	09/04/2016 4:26	0.052118108	0.000446625	0	0.330447763	0.339388744
09/04/2016 2:31	09/04/2016 4:31	0.082837858	0.001051423	0.033837594	0.486939938	0.232922639
09/04/2016 2:36	09/04/2016 4:36	0.120927382	0.019356889	0.021399501	0.349571092	0.226880084
09/04/2016 2:41	09/04/2016 4:41	0.077941531	0.013035705	0.03034034	0.38647639	0.385077888
09/04/2016 2:46	09/04/2016 4:46	0.087986743	0	0.001103288	0.46752948	0.344734191
09/04/2016 2:51	09/04/2016 4:51	0.094988822	0.001919704	0.014862685	0.402959851	0.353995157
09/04/2016 2:56	09/04/2016 4:56	0.137786825	0.022124322	0.031106587	0.433429756	0.366491675
09/04/2016 3:01	09/04/2016 5:01	0.072843215	0.022386738	0.009149642	0.34121151	0.305583292
09/04/2016 3:06	09/04/2016 5:06	0.09425843	0.031861693	0.054692408	0.295932346	0.322873856
09/04/2016 3:11	09/04/2016 5:11	0.110555901	0.00202267	0.061138229	0.419166184	0.258575642
09/04/2016 3:16	09/04/2016 5:16	0.172997064	0.000996697	0.014310142	0.235039676	0.474610554
09/04/2016 3:21	09/04/2016 5:21	0.09731842	0.006909669	0.013338047	0.331541994	0.338683065
09/04/2016 3:26	09/04/2016 5:26	0.088083881	0.00078035	0.034220717	0.323208125	0.286718521
09/04/2016 3:31	09/04/2016 5:31	0.017127572	0.000910763	0.024823902	0.068385723	0.311711557
09/04/2016 3:36	09/04/2016 5:36	0.03022506	0.011896434	0.049194969	0	0.405316876
09/04/2016 3:41	09/04/2016 5:41	0.033843308	0.008252502	0.048826844	0.005135743	0.370914311
09/04/2016 3:46	09/04/2016 5:46	0.021263794	0.000501099	0.038809345	0.060701251	0.276354753
09/04/2016 3:51	09/04/2016 5:51	0.028211304	0.000150857	0.085911133	0.091802695	0.250446049
09/04/2016 3:56	09/04/2016 5:56	0.055483797	0.001058624	0.029566522	0	0.368338725
09/04/2016 4:01	09/04/2016 6:01	0.034530845	0.002337597	0.089070261	0	0.372589941
09/04/2016 4:06	09/04/2016 6:06	0.052699651	0.015941774	0.01834094	0.000149731	0.379058189
09/04/2016 4:16	09/04/2016 6:16	0.097343133	0.000142616	0.072447663	0.144451349	0.261438356
09/04/2016 4:21	09/04/2016 6:21	0.071566279	0.006080625	0.06033884	0.00706619	0.362000471
09/04/2016 4:26	09/04/2016 6:26	0.036057626	0.023251552	0.050435192	0	0.376002628
09/04/2016 4:31	09/04/2016 6:31	0.032737363	0.000708396	0.062892712	0.08331012	0.30172777
09/04/2016 4:36	09/04/2016 6:36	0.069601805	0.000980547	0.098847343	0.033464184	0.332439092
09/04/2016 4:41	09/04/2016 6:41	0.043681244	0.00050798	0.077888534	0.050353339	0.309445956
09/04/2016 4:46	09/04/2016 6:46	0.04167663	0.000349707	0.078343797	0.039053619	0.295203811
09/04/2016 4:51	09/04/2016 6:51	0.03960602	0.001492868	0.078915768	0.002421879	0.324750905
09/04/2016 4:56	09/04/2016 6:56	0.028329155	1.54825E-10	0.131920404	0.052552944	0.292521088
09/04/2016 5:01	09/04/2016 7:01	0.036189762	0.015450799	0.020993093	0.009016249	0.418061953
09/04/2016 5:06	09/04/2016 7:06	0.031204011	0.00083087	0.09759812	0.0260087	0.350139635
09/04/2016 5:11	09/04/2016 7:11	0.053073918	0.000840392	0.074618412	0.042785004	0.350481047
09/04/2016 5:16	09/04/2016 7:16	0.140791246	0.025063318	0.099763297	0.025402301	0.318475504
09/04/2016 5:26	09/04/2016 7:26	0.021109659	0.022065468	0.076461748	0.158447792	0.263478254
09/04/2016 5:36	09/04/2016 7:36	0.040583685	0.004366496	0.089297821	0.075300378	0.26345397
09/04/2016 5:41	09/04/2016 7:41	0.101103659	0.000296881	0.060960666	0.056775304	0.418783346
09/04/2016 5:46	09/04/2016 7:46	0.134316284	0.013093417	0.193558893	0.046286828	0.339085902
09/04/2016 5:51	09/04/2016 7:51	0.114412279	0.008036498	0.103255551	0.147975458	0.301976329
09/04/2016 5:56	09/04/2016 7:56	0.043294121	0.000654982	0.068722278	0.205148314	0.274780546
09/04/2016 6:01	09/04/2016 8:01	0.066994936	0	0.074052154	0.138038812	0.366685951
09/04/2016 6:06	09/04/2016 8:06	0.108231302	0.000903782	0.102955709	0.185493582	0.262601155
09/04/2016 6:11	09/04/2016 8:11	0.089236395	0.000657186	0.062193176	0.301129229	0.23275979
09/04/2016 6:16	09/04/2016 8:16	0.041566636	0.00134849	0.048947267	0.184030798	0.452681651
09/04/2016 6:21	09/04/2016 8:21	0.078463362	0.004728864	0.077749827	0.195124529	0.368990121
09/04/2016 6:26	09/04/2016 8:26	0.098013813	0.020186276	0.057573978	0.14181648	0.364723192
09/04/2016 6:31	09/04/2016 8:31	0.086234688	0.02594156	0.066296114	0.222238888	0.285647146
09/04/2016 6:36	09/04/2016 8:36	0.092947924	0.026700236	0.06207661	0.301149228	0.317638403
09/04/2016 6:41	09/04/2016 8:41	0.12288157	0.029728514	0.061043948	0.241179369	0.28345297
09/04/2016 6:46	09/04/2016 8:46	0.240777961	0.002029399	0.026964223	0.250423193	0.450967451
09/04/2016 6:51	09/04/2016 8:51	0.276869013	0.02554958	0.043301549	0.294378138	0.362699007
09/04/2016 6:56	09/04/2016 8:56	0.110320198	0.000163829	0.076356182	0.306561814	0.309361674
09/04/2016 7:01	09/04/2016 9:01	0.187773468	0.00048224	0.036039484	0.148362582	0.458499931
09/04/2016 7:06	09/04/2016 9:06	0.131040019	0.007873478	0.09007521	0.19385745	0.303674816
09/04/2016 7:11	09/04/2016 9:11	0.122878999	0.020897955	0.106736663	0.107358203	0.345105601
09/04/2016 7:16	09/04/2016 9:16	0.08180191	0.024928754	0.070221346	0.014589556	0.506810373
09/04/2016 7:21	09/04/2016 9:21	0.080145564	0.000792328	0.072641939	0.17559122	0.363777525
09/04/2016 7:26	09/04/2016 9:26	0.069752084	0.00180951	0.066346111	0.223644532	0.268342297
09/04/2016 7:31	09/04/2016 9:31	0.057184141	0.000218182	0.046589956	0.236875299	0.365374588
09/04/2016 7:36	09/04/2016 9:36	0.132322098	0.011997714	0.065307877	0.081598206	0.481460212
09/04/2016 7:41	09/04/2016 9:41	0.10579671	0.00062549	0.061960045	0.226810088	0.345214167
09/04/2016 7:46	09/04/2016 9:46	0.071163585	0.004380952	0.098591927	0.231108444	0.272250673
09/04/2016 7:51	09/04/2016 9:51	0.113112201	7.99544E-05	0.034835258	0.163358975	0.43833094
09/04/2016 7:56	09/04/2016 9:56	0.14299285	0.000788862	0.011045648	0.216633454	0.387730613
09/04/2016 8:01	09/04/2016 10:01	0.07522081	0.011649975	0.033613319	0.200877099	0.357703543
09/04/2016 8:18	09/04/2016 10:18	0.193121772	0.000123534	0.071947974	0.056024627	0.410916596
09/04/2016 8:23	09/04/2016 10:23	0.262818287	0	0.049445242	0.07408101	0.478868913
09/04/2016 8:28	09/04/2016 10:28	0.270523616	0.004898112	0.071614848	0.013816309	0.572738505
09/04/2016 8:35	09/04/2016 10:35	0.068687565	0.000819935	0.073952302	0.150696751	0.266185262
09/04/2016 8:40	09/04/2016 10:40	0.048598427	0.000669921	0.081869335	0.152120965	0.238058097
09/04/2016 8:45	09/04/2016 10:45	0.064294928	0.020105566	0.058501075	0	0.361224795
09/04/2016 8:50	09/04/2016 10:50	0.041531638	0.002828173	0.087576764	0.241350789	0.290682608
09/04/2016 9:29	09/04/2016 11:29	0.068473862	0.012552715	0.034314998	0.065205882	0.423498824
09/04/2016 9:33	09/04/2016 11:33	0.08096538	0.002442078	0.026717236	0.141080089	0.393788881
09/04/2016 9:38	09/04/2016 11:38	0.040546115	0.001417179	0.053486611	0.143035705	0.527483625
09/04/2016 9:43	09/04/2016 11:43	0.028848415	0.001114006	0.042875713	0.18140093	0.435809637
09/04/2016 9:48	09/04/2016 11:48	0.055293521	0.001202026	0.044768904	0.134978394	0.466860942
09/04/2016 9:53	09/04/2016 11:53	0.06911483	0	0.05630247	0.158496361	0.472484946
09/04/2016 9:58	09/04/2016 11:58	0.07176184	0.01601877	0.066940081	0.056024627	0.625874419
09/04/2016 10:03	09/04/2016 12:03	0.056019913	0.009556651	0.040546544	0.214787832	0.475069103
09/04/2016 10:08	09/04/2016 12:08	0.018438078	0.000439105	0.060732963	0.13281693	0.284530059
09/04/2016 10:13	09/04/2016 12:13	0.029708372	0.018727778	0.069899362	0.098372938	0.287245637
09/04/2016 10:18	09/04/2016 12:18	0.040097995	0.000266565	0.069999214	0.077198854	0.340777246
09/04/2016 10:23	09/04/2016 12:23	0.021283222	0.000411078	0.015531652	0.086662095	0.468188018
09/04/2016 10:28	09/04/2016 12:28	0.029704515	0	0.042302171	0.0862844	0.407472483
09/04/2016 10:33	09/04/2016 12:33	0.012826744	0.022171463	0.014608412	0.077767826	0.33159342
09/04/2016 10:38	09/04/2016 12:38	0.016524031	0.01539523	0.035450942	0.158710636	0.208603855
09/04/2016 10:43	09/04/2016 12:43	0.032094967	0.009155756	0.032820502	0.010530202	0.436833872
09/04/2016 10:48	09/04/2016 12:48	0.03665731	0.019032191	0.080053854	0.029768226	0.337527409
09/04/2016 10:53	09/04/2016 12:53	0.019724014	0.000388719	0.022985708	0.084519917	0.305863278
09/04/2016 10:58	09/04/2016 12:58	0.047106502	0.021125087	0.030645753	0.013770883	0.353599462
09/04/2016 11:03	09/04/2016 13:03	0.04776304	0.007805181	0.035072389	0.036924725	0.298633639
09/04/2016 11:08	09/04/2016 13:08	0.028686566	0	0.020803246	0.097191854	0.229539951
09/04/2016 11:13	09/04/2016 13:13	0.027405915	0.017221996	0.025180455	0.020550115	0.272476376
09/04/2016 11:18	09/04/2016 13:18	0.0425753	0.022338026	0.019587306	0.021261223	0.285251451
09/04/2016 11:23	09/04/2016 13:23	0.039112616	0.000478926	0.029389388	0.183653674	0.14345997
09/04/2016 11:28	09/04/2016 13:28	0.037896534	0.00733479	0.050750605	0.055173384	0.285802852
09/04/2016 11:33	09/04/2016 13:33	0.076633597	0.00079342	0.010444921	0.073067204	0.299983572
09/04/2016 11:38	09/04/2016 13:38	0.054260001	0.022390166	0.018536359	0.087814609	0.286422821
09/04/2016 11:43	09/04/2016 13:43	0.016893155	0.004221132	0	0.175695501	0.207301063
09/04/2016 11:48	09/04/2016 13:48	0.031470855	0.006840701	0.036441464	0.038973766	0.369960073
09/04/2016 11:53	09/04/2016 13:53	0.032185676	0.016451035	0	0.019889291	0.381355217
09/04/2016 11:58	09/04/2016 13:58	0.065793282	0	0.017841822	0.045465298	0.427890033
09/04/2016 12:03	09/04/2016 14:03	0.046363253	0.000996866	0.040892527	0.056287614	0.357959244
09/04/2016 12:08	09/04/2016 14:08	0.034870114	0.000671115	0.035172241	0.076395466	0.400972808
09/04/2016 12:13	09/04/2016 14:13	0.057882106	0.002781404	0.017129001	0.071670988	0.45974844
09/04/2016 12:18	09/04/2016 14:18	0.04532202	0.001637618	0.065002464	0.094657553	0.359293463
09/04/2016 12:23	09/04/2016 14:23	0.027409772	0.013088374	0.025973273	0.164621769	0.360860528
09/04/2016 12:28	09/04/2016 14:28	0.008784432	6.32843E-05	0.035077389	0.196004485	0.313767168
09/04/2016 12:33	09/04/2016 14:33	0.013934089	0.000248548	0.057301849	0.109596091	0.393114629
09/04/2016 12:38	09/04/2016 14:38	0.023088417	0.000213741	0.113138057	0.132663938	0.252323098
09/04/2016 12:43	09/04/2016 14:43	0	0.000596554	0.054266572	0.210996593	0.306847514
09/04/2016 12:48	09/04/2016 14:48	0.038397794	0.008376495	0.076722735	0.082784003	0.393176055
09/04/2016 12:53	09/04/2016 14:53	0.029082832	0.009739184	0.004280515	0.090119494	0.431768411
09/04/2016 12:58	09/04/2016 14:58	0.019726585	0.000193367	0.079160042	0.182089467	0.313868592
09/04/2016 13:03	09/04/2016 15:03	0.019116616	0.021989758	0.066651382	0.138282657	0.397574406
09/04/2016 13:08	09/04/2016 15:08	0.029148971	0.000867342	0.099991	0.070389338	0.419597591
09/04/2016 13:13	09/04/2016 15:13	0.01731142	0.016772876	0.037369703	0.070155064	0.433769739
09/04/2016 13:18	09/04/2016 15:18	0.021522781	0.023323834	0.070410051	0.054083153	0.40478976
09/04/2016 13:28	09/04/2016 15:28	0.039266608	0	0.065524295	0.070250773	0.474169148
09/04/2016 13:33	09/04/2016 15:33	0.050165349	0.016059054	0.059272893	0.027322777	0.449547522
09/04/2016 13:38	09/04/2016 15:38	0.057158285	0.007724757	0.094094724	0.174831258	0.292939638
09/04/2016 13:43	09/04/2016 15:43	0.046804803	0.015012678	0.046192405	0.000412815	0.496005199
09/04/2016 13:48	09/04/2016 15:48	0.015337805	0	0.095849207	0.098884627	0.352250958
09/04/2016 13:53	09/04/2016 15:53	0.036141907	0.002233131	0.121138371	0.10525888	0.274174862
09/04/2016 13:58	09/04/2016 15:58	0.111839122	0	0.018827773	0.063637389	0.455481511
09/04/2016 14:19	09/04/2016 16:19	0.003816723	0.021264651	0.073258194	0.089684373	0.32230817
09/04/2016 14:24	09/04/2016 16:24	0.010307085	0.001087391	0.043418115	0.109184826	0.334169005
09/04/2016 14:29	09/04/2016 16:29	0.011308106	0.000620999	0.012734006	0.122421164	0.334750405
09/04/2016 14:34	09/04/2016 16:34	0.012481633	0.000511243	0.044898755	0.129125401	0.317886962
09/04/2016 14:39	09/04/2016 16:39	0.026378967	0.002082896	0.012856143	0.035518367	0.338784489
09/04/2016 14:44	09/04/2016 16:44	0.016394609	0.015289521	0.023091131	0.077423557	0.246746234
09/04/2016 14:49	09/04/2016 16:49	0.01986515	0.003816366	0.035462655	0.022161178	0.273849164
09/04/2016 14:54	09/04/2016 16:54	0.009233667	0.004394423	0.026423536	0.089607805	0.21473212
09/04/2016 14:59	09/04/2016 16:59	0.019915576	0.000733412	0.044172648	0.073956731	0.269163684
09/04/2016 15:04	09/04/2016 17:04	0.02374367	0	0.052784789	0	0.322253887
09/04/2016 15:09	09/04/2016 17:09	0.034499846	0.000664402	0.049919932	0	0.298787917
09/04/2016 15:14	09/04/2016 17:14	0.018686637	0.000370987	0.041922904	0.080617826	0.241385073
09/04/2016 15:19	09/04/2016 17:19	0.021425643	0.001281129	0.003935632	0.075659074	0.264036798
09/04/2016 15:24	09/04/2016 17:24	0.01249289	0.000581985	0.006355896	0.110566757	0.198938624
09/04/2016 15:29	09/04/2016 17:29	0.014186605	0.008462463	0.041473212	0.07977144	0.207843893
09/04/2016 15:34	09/04/2016 17:34	0.00911983	0.013538394	0.079371031	2.26002E-08	0.271994971
09/04/2016 15:39	09/04/2016 17:39	0.02074182	0.001043331	0.049255394	0.07234524	0.22891284
09/04/2016 15:44	09/04/2016 17:44	0.010609584	0.010562858	0.053148485	0.053801024	0.197262994
09/04/2016 15:49	09/04/2016 17:49	0.01545437	0.000619249	0.071104016	0.05748784	0.154995107
09/04/2016 15:54	09/04/2016 17:54	0.010635225	0.008001	0.051883691	0.083180984	0.158647782
09/04/2016 15:59	09/04/2016 17:59	0.026407394	0.001021023	0.01751041	0	0.283507253
09/04/2016 16:04	09/04/2016 18:04	0.009015721	0.005106373	0.017736827	0.055130386	0.183013706
09/04/2016 16:09	09/04/2016 18:09	0.005852193	0.005414072	0.012617412	0.126437964	0.155499368
09/04/2016 16:14	09/04/2016 18:14	0.013561136	0.000899728	0.029093974	0.022807717	0.283428685
09/04/2016 16:19	09/04/2016 18:19	0.027842322	0.00071452	0.064119651	0.035026391	0.135400373
09/04/2016 16:24	09/04/2016 18:24	0.00520184	0.001017188	0.041306649	0.099291178	0.152186676
09/04/2016 16:29	09/04/2016 18:29	0.02168463	0.000418682	0.026063697	0.0165736	0.198690065
09/04/2016 16:34	09/04/2016 18:34	0.024306927	0.016288471	0.039650446	0.006146636	0.19611448
09/04/2016 16:39	09/04/2016 18:39	0.014291571	0.012571386	0.055381517	0	0.20841815
09/04/2016 16:44	09/04/2016 18:44	0.017452556	0.000253242	0.071637132	0.1071335	0.079719728
09/04/2016 16:49	09/04/2016 18:49	0.012229103	0.011638361	0.078427078	0.045274879	0.144344211
09/04/2016 16:54	09/04/2016 18:54	0.06863314	0.001458256	0.057895962	0.006740549	0.209480954
09/04/2016 16:59	09/04/2016 18:59	0.020538544	0.001270295	0.041501496	0	0.281155942
09/04/2016 17:04	09/04/2016 19:04	0.019645018	0.001582307	0.042795717	0.083754812	0.142948567
09/04/2016 17:09	09/04/2016 19:09	0.006976365	0.002626797	0.05780711	0.059711443	0.154816545
09/04/2016 17:14	09/04/2016 19:14	0.02579871	0.000247858	0.021442785	0.083032705	0.218090524
09/04/2016 17:19	09/04/2016 19:19	0.03450756	0.001144103	0.053983444	0.027495339	0.219021906
09/04/2016 17:24	09/04/2016 19:24	0.012091181	0.012060126	0.036381467	0.091630561	0.171114301
09/04/2016 17:29	09/04/2016 19:29	0.016480033	0.00031924	0.050471905	0.084299928	0.207588192
09/04/2016 17:39	09/04/2016 19:39	0.027172784	0	0.01924918	0.068534002	0.132918068
09/04/2016 17:44	09/04/2016 19:44	0.024862471	0.000479785	0.034199004	0.000191386	0.244984893
09/04/2016 17:49	09/04/2016 19:49	0.032979494	0.000337543	0.036778447	0	0.250756033
09/04/2016 17:54	09/04/2016 19:54	0.030941167	0.000611005	0.044513489	0.078174377	0.127844893
09/04/2016 17:59	09/04/2016 19:59	0.030683466	0.000228511	0.008518388	0.027424629	0.20021856
09/04/2016 18:04	09/04/2016 20:04	0.026103123	0.000671082	0.038061525	0.054040155	0.188194876
09/04/2016 18:09	09/04/2016 20:09	0.020380552	0.012878913	0.02850986	0	0.223675959
09/04/2016 18:14	09/04/2016 20:14	0.030245773	0.000298581	0.013177598	4.97555E-05	0.23635961
09/04/2016 18:24	09/04/2016 20:24	0.02955038	0.005340733	0.04080196	0.010966309	0.220193276
09/04/2016 18:29	09/04/2016 20:29	0.037737256	0.001043079	0.058806488	0.01037191	0.198380081
09/04/2016 18:34	09/04/2016 20:34	0.019725299	0.021495211	0.064297356	0	0.208642425
09/04/2016 18:44	09/04/2016 20:44	0.009378702	0.000810295	0.007576221	0.118916054	0.120778104
09/04/2016 18:49	09/04/2016 20:49	0.024783475	0	0.026106409	0	0.216439178
09/04/2016 18:54	09/04/2016 20:54	0.004489204	0.013484383	0.070715464	0.070164634	0.10859957
09/04/2016 18:59	09/04/2016 20:59	0.024944038	8.03667E-05	0.054623126	0.002452963	0.195960202
09/04/2016 19:04	09/04/2016 21:04	0.015188955	0.000235745	0.021572778	0.098836915	0.128721421
09/04/2016 19:09	09/04/2016 21:09	0.027434343	0.017198426	0.001697072	0	0.22058897
09/04/2016 19:14	09/04/2016 21:14	0.029749798	0	0.035386659	0	0.164466062
09/04/2016 19:19	09/04/2016 21:19	0.027245352	0.002115866	0.06099395	0	0.169857221
09/04/2016 19:24	09/04/2016 21:24	0.050841315	0.000382277	0.057301849	0	0.193058918
09/04/2016 19:29	09/04/2016 21:29	0.011177955	0.009060033	0.007532352	0.094791403	0.191034734
09/04/2016 19:34	09/04/2016 21:34	0.087451913	0.013800324	0.0374247	0.041142943	0.18976194
09/04/2016 19:39	09/04/2016 21:39	0.02071725	0.001061013	0.033404044	0.044259216	0.196170191
09/04/2016 19:44	09/04/2016 21:44	0.019599734	0.000433604	0.004380781	0.041168227	0.286648524
09/04/2016 19:49	09/04/2016 21:49	0.018217946	7.14369E-05	0.005294021	0.014775975	0.248614712
09/04/2016 19:54	09/04/2016 21:54	0.020099566	0.001309223	0.00478996	0.037480412	0.235513938
09/04/2016 19:59	09/04/2016 21:59	0.010421293	0.002084581	0.073857878	0.068572286	0.113595034
09/04/2016 20:04	09/04/2016 22:04	0.014413279	0.000625474	0.092262672	0	0.16993436
09/04/2016 20:09	09/04/2016 22:09	0.027139072	0.002105609	0.022515446	0.029896791	0.203825523
09/04/2016 20:14	09/04/2016 22:14	0.026017699	0.007829237	0.058728778	0.011667802	0.16374467
09/04/2016 20:24	09/04/2016 22:24	0.041030377	0.00045211	0.077555408	0.085428443	0.109057118
09/04/2016 20:29	09/04/2016 22:29	0.020730249	0.000167643	0.117618547	0.03694201	0.143715671
09/04/2016 20:34	09/04/2016 22:34	0.046069268	0.005222967	0.120039141	0.022124322	0.09907376
09/04/2016 20:39	09/04/2016 22:39	0.024600913	0.003363318	0.039773154	0.024760619	0.156352182
09/04/2016 20:44	09/04/2016 22:44	0.013251623	0.000724917	0.08189162	0.063302692	0.083776811
09/04/2016 20:49	09/04/2016 22:49	0.030756034	0.019333319	0.095405087	0	0.156607884
09/04/2016 20:54	09/04/2016 22:54	0.031026591	0.000499888	0.096221189	0.021433357	0.155863635
09/04/2016 20:59	09/04/2016 22:59	0.028002886	0.003036434	0.064363925	0.063111416	0.119762012
09/04/2016 21:04	09/04/2016 23:04	0.010510517	0.00121932	0.083684816	0.069935075	0.036014628
09/04/2016 21:09	09/04/2016 23:09	0.020434978	0.002555129	0.109845793	0.038534787	0.09408601
09/04/2016 21:14	09/04/2016 23:14	0.020201847	0.001640418	0.078715778	0.044582914	0.105582006
09/04/2016 21:19	09/04/2016 23:19	0.014723978	0.000877925	0.037379131	0.04276829	0.130040212
09/04/2016 21:24	09/04/2016 23:24	0.01105559	0.006753377	0.026503389	0.061236795	0.117985672
09/04/2016 21:29	09/04/2016 23:29	0.021284507	0.000774411	0.056213761	0.03888577	0.112485804
09/04/2016 21:34	09/04/2016 23:34	0.031100445	0.022343026	0.06778961	0	0.083427686
09/04/2016 21:39	09/04/2016 23:39	0.032365667	0.000601231	0.049166542	0	0.134260001
09/04/2016 21:44	09/04/2016 23:44	0.023797953	0.00202687	0.063775525	0.051209297	0.082186605
09/04/2016 21:49	09/04/2016 23:49	0.015306806	0.00088965	0.028934125	0.080005714	0.121235795
09/04/2016 21:54	09/04/2016 23:54	0.015463513	0.01673602	0.060999521	0.029662088	0.110119922
09/04/2016 21:59	09/04/2016 23:59	0.033361475	0.014226803	0.087637904	0	0.11406044
09/04/2016 22:04	10/04/2016 0:04	0.02963709	0.000203881	0.071220725	0	0.151178155
09/04/2016 22:19	10/04/2016 0:19	0.041110802	0.000875098	0.106925368	0	0.176799731
09/04/2016 22:24	10/04/2016 0:24	0.035740356	0.00708446	0.095904776	0.027872178	0.143832808
09/04/2016 22:29	10/04/2016 0:29	0.068164306	0.005914576	0.10851886	0.004439835	0.122298599
09/04/2016 22:34	10/04/2016 0:34	0.046431821	0.024610769	0.068927696	0.076648882	0.089074832
09/04/2016 22:39	10/04/2016 0:39	0.024321212	0.005203283	0.132120251	0.014600984	0.08136436
09/04/2016 22:44	10/04/2016 0:44	0.024187791	0.011569564	0.073846736	0	0.141947331
09/04/2016 22:49	10/04/2016 0:49	0.02417622	0.000412744	0.047280064	0.045291592	0.145251309
09/04/2016 22:54	10/04/2016 0:54	0.025384445	0.001408935	0.028083596	0.024612341	0.124059368
09/04/2016 22:59	10/04/2016 0:59	0.023647818	0.006120823	0.025471298	0	0.150348197
09/04/2016 23:04	10/04/2016 1:04	0.025120173	0.000596487	0.060294414	0	0.14693551
09/04/2016 23:09	10/04/2016 1:09	0.012347983	0.00129272	0.030047783	0.037641546	0.105876706
09/04/2016 23:14	10/04/2016 1:14	0.028263158	5.02832E-05	0.026787089	0.041141943	0.135687358
