PMF_Time_Start_UTC	PMF_Time_Stop_UTC	HOA	COA	BBOA	OOA1	OOA2	OOA3
21/05/2014 17:54	21/05/2014 19:54	0.07775327	0.16471819	0.013062594	0.25322319	0.781417	1.4361835
21/05/2014 17:58	21/05/2014 19:58	0.07700462	0.25123144	0.012132191	0.14335361	0.7716954	1.359071
21/05/2014 18:03	21/05/2014 20:03	0.10353659	0.2666279	0.025216268	0.06024168	0.8006742	1.3252221
21/05/2014 18:08	21/05/2014 20:08	0.09451931	0.18848744	0.009063811	0.04651209	0.7691348	1.3488689
21/05/2014 18:12	21/05/2014 20:12	0.09575373	0.18608587	0.027084886	0.07659914	0.8655696	1.1687434
21/05/2014 18:17	21/05/2014 20:17	0.07387858	0.17143899	0.002767237	0.06414179	0.6680035	1.3559834
21/05/2014 18:22	21/05/2014 20:22	0.10081572	0.20759677	0.00058426	0	0.7338754	1.3463052
21/05/2014 18:26	21/05/2014 20:26	0.0403434	0.19438023	0.025169582	0.05757165	0.5798519	1.3207209
21/05/2014 18:31	21/05/2014 20:31	0.07257937	0.19855314	0.0078492	0	0.6814482	1.1979888
21/05/2014 18:36	21/05/2014 20:36	0.16849399	0.18259465	0.027031163	0	0.6619585	1.1704174
21/05/2014 18:40	21/05/2014 20:40	0.14526507	0.1926092	0.003939542	0	0.6849822	1.1824516
21/05/2014 18:45	21/05/2014 20:45	0.08981847	0.19061652	0	0	0.5235652	1.3604815
21/05/2014 18:50	21/05/2014 20:50	0.11092451	0.2851411	0	0	0.4799296	1.3276277
21/05/2014 18:54	21/05/2014 20:54	0.09123982	0.24329482	0.002926747	0	0.5627802	1.280176
21/05/2014 18:59	21/05/2014 20:59	0.12838464	0.23363801	0.03287953	0	0.5956681	1.2562688
21/05/2014 19:04	21/05/2014 21:04	0.11717163	0.4247496	0.002868415	0	0.5367309	1.1950066
21/05/2014 19:08	21/05/2014 21:08	0.14974767	0.3109424	0.03481548	0	0.509981	1.2920521
21/05/2014 19:13	21/05/2014 21:13	0.15572447	0.4233701	0	0	0.4314487	1.3200947
21/05/2014 19:18	21/05/2014 21:18	0.12659656	0.3753573	0.000564594	0	0.5708278	1.2291159
21/05/2014 19:22	21/05/2014 21:22	0.09488573	0.25474002	0.018528793	0	0.5317058	1.2810657
21/05/2014 19:27	21/05/2014 21:27	0.13233962	0.21411979	0	0	0.4166276	1.4221622
21/05/2014 19:32	21/05/2014 21:32	0.09029401	0.15965992	0.022687443	0	0.4942578	1.2453878
21/05/2014 19:36	21/05/2014 21:36	0.0930434	0.22352116	0.008762243	0	0.4777906	1.3305045
21/05/2014 19:41	21/05/2014 21:41	0.16902688	0.24319252	0	0	0.4047019	1.4133737
21/05/2014 19:45	21/05/2014 21:45	0.24986186	0.22163078	0.003411798	0	0.5740363	1.246014
21/05/2014 19:50	21/05/2014 21:50	0.17179425	0.23786176	0.013059277	0	0.5125385	1.2895411
21/05/2014 19:55	21/05/2014 21:55	0.15767623	0.23001008	0.002841476	0	0.4893257	1.3333317
21/05/2014 20:00	21/05/2014 22:00	0.12548707	0.27471797	0.024036749	0.07831747	0.4045159	1.2967083
21/05/2014 20:04	21/05/2014 22:04	0.13648432	0.3178244	0	0.030897855	0.4262562	1.4040613
21/05/2014 20:09	21/05/2014 22:09	0.121241	0.3739778	0.01523278	0	0.4997944	1.3330682
21/05/2014 20:14	21/05/2014 22:14	0.14546254	0.3559234	0.011499264	0.029649919	0.4202949	1.4114393
21/05/2014 20:18	21/05/2014 22:18	0.14085253	0.3656326	0.021782274	0	0.3955786	1.4785605
21/05/2014 20:23	21/05/2014 22:23	0.14802996	0.5006562	0.019401753	0.009772378	0.5711533	1.2945631
21/05/2014 20:28	21/05/2014 22:28	0.2099289	0.5236148	0.023961977	0	0.5741293	1.2698189
21/05/2014 20:32	21/05/2014 22:32	0.15224224	0.4424258	0.020277193	0	0.5432409	1.4478519
21/05/2014 20:37	21/05/2014 22:37	0.24737504	0.508834	0.002420365	0.09728544	0.4368861	1.4220599
21/05/2014 20:42	21/05/2014 22:42	0.23787974	0.5163422	0.0320788	0.08110747	0.3267307	1.5262199
21/05/2014 20:46	21/05/2014 22:46	0.1940228	0.4553528	0.030437071	0.09566755	0.5260297	1.3271038
21/05/2014 20:51	21/05/2014 22:51	0.21067755	0.4824499	0.00500557	0.18300571	0.3413162	1.4872963
21/05/2014 20:56	21/05/2014 22:56	0.19923297	0.4879865	0.03173749	0.13537917	0.5193771	1.3555122
21/05/2014 21:00	21/05/2014 23:00	0.19415548	0.5312129	0	0.14935645	0.3929498	1.5736716
21/05/2014 21:05	21/05/2014 23:05	0.16337496	0.3415828	0.0438712	0.17742137	0.4861172	1.4209594
21/05/2014 21:10	21/05/2014 23:10	0.12564052	0.3756797	0.029858673	0.1250695	0.4954668	1.4616097
21/05/2014 21:14	21/05/2014 23:14	0.18915828	0.364064	0.03822889	0.028632158	0.5699443	1.6149481
21/05/2014 21:19	21/05/2014 23:19	0.1816042	0.4146653	0.017887186	0.14574371	0.5798519	1.5258014
21/05/2014 21:24	21/05/2014 23:24	0.26469474	0.4019274	0.04620953	0.13791249	0.4750936	1.6787213
21/05/2014 21:28	21/05/2014 23:28	0.3104836	0.373023	0.03263618	0.09174636	0.4715565	1.6729677
21/05/2014 21:33	21/05/2014 23:33	0.3530218	0.4773256	0.023857445	0.11898947	0.4593239	1.5973184
21/05/2014 21:38	21/05/2014 23:38	0.22142277	0.5630096	0.028634979	0.24905958	0.24464022	1.7432292
21/05/2014 21:42	21/05/2014 23:42	0.15601029	0.3945184	0.017457123	0.13338556	0.545941	1.5295152
21/05/2014 21:47	21/05/2014 23:47	0.13975606	0.3413782	0.04124302	0.3559327	0.27571462	1.7196847
21/05/2014 21:52	21/05/2014 23:52	0.15686806	0.4532417	0.003087789	0.17713493	0.4683015	1.6589991
21/05/2014 21:56	21/05/2014 23:56	0.14114362	0.4135586	0.03867963	0.26439187	0.3873574	1.661352
21/05/2014 22:01	22/05/2014 0:01	0.17249082	0.412145	0.016510631	0.23901434	0.5392419	1.5553072
21/05/2014 22:06	22/05/2014 0:06	0.25856201	0.4381695	0.03637757	0.3730292	0.24460767	1.7409786
21/05/2014 22:10	22/05/2014 0:10	0.5211255	0.4369946	0.03155676	0.18182709	0.510725	1.6460752
21/05/2014 22:15	22/05/2014 0:15	0.30299834	0.433008	0.01746416	0.22456338	0.6099033	1.4855696
21/05/2014 22:20	22/05/2014 0:20	0.19574578	0.4602074	0.005941336	0.3553065	0.5163081	1.5683334
21/05/2014 22:24	22/05/2014 0:24	0.16435704	0.3354851	0.06940714	0.30988158	0.5293808	1.6608808
21/05/2014 22:29	22/05/2014 0:29	0.27345224	0.3283148	0.04524264	0.3835475	0.6098568	1.4925818
21/05/2014 22:34	22/05/2014 0:34	0.19963845	0.4047887	0.025100979	0.3935481	0.5070515	1.6348811
21/05/2014 22:38	22/05/2014 0:38	0.14103729	0.4079383	0.022182577	0.5262064	0.20674179	1.8954144
21/05/2014 22:43	22/05/2014 0:43	0.2427703	0.4029318	0.05964059	0.5203908	0.4915608	1.5528489
21/05/2014 22:48	22/05/2014 0:48	0.21358783	0.3543238	0.0415617	0.5442918	0.3405567	1.8324782
21/05/2014 22:52	22/05/2014 0:52	0.26841071	0.3186769	0.06959717	0.5600429	0.5918086	1.5911432
21/05/2014 22:57	22/05/2014 0:57	0.23197579	0.3287085	0.07262122	0.7013905	0.4983064	1.6919056
21/05/2014 23:02	22/05/2014 1:02	0.23040595	0.5173993	0.09414576	0.8731615	0.26167534	1.7430711
21/05/2014 23:04	22/05/2014 1:04	0.3425748	0.3842822	0.0759841	0.7181894	0.6472118	1.5677072
21/05/2014 23:09	22/05/2014 1:09	0.29476071	0.4697616	0.05545125	0.7792966	0.7111741	1.4143161
21/05/2014 23:14	22/05/2014 1:14	0.24704768	0.28953535	0.05164631	0.6766215	0.743876	1.5939177
21/05/2014 23:18	22/05/2014 1:18	0.3448626	0.4297561	0.10127638	0.7295013	0.6308376	1.6109212
21/05/2014 23:23	22/05/2014 1:23	0.351385	0.3208376	0.05315415	0.655495	0.7704368	1.5304049
21/05/2014 23:28	22/05/2014 1:28	0.3996923	0.4661005	0.0852841	0.8153155	0.6711221	1.600406
21/05/2014 23:32	22/05/2014 1:32	0.3988367	0.5629414	0.015542222	0.8205917	0.5744548	1.5594922
21/05/2014 23:37	22/05/2014 1:37	0.348657	0.3749326	0.0742822	0.7453392	0.6916813	1.5147623
21/05/2014 23:42	22/05/2014 1:42	0.4063697	0.5576621	0.0737986	0.7511765	0.5870625	1.7449032
21/05/2014 23:46	22/05/2014 1:46	0.3830112	0.4389352	0.10829571	0.8444803	0.4095193	1.721306
21/05/2014 23:51	22/05/2014 1:51	0.4705583	0.510415	0.04941524	0.8988481	0.4836992	1.4978642
21/05/2014 23:56	22/05/2014 1:56	0.4353981	0.6285808	0.06824216	0.6840646	0.6160909	1.7100592
22/05/2014 0:00	22/05/2014 2:00	0.3951446	0.5570669	0.08244977	0.9188059	0.4795576	1.6217495
22/05/2014 0:05	22/05/2014 2:05	0.3519306	0.4955474	0.07470752	0.9586905	0.5279827	1.5058684
22/05/2014 0:10	22/05/2014 2:10	0.3991219	0.3389943	0.09484388	0.9562663	0.7585297	1.305968
22/05/2014 0:14	22/05/2014 2:14	0.4404387	0.45818	0.09531508	1.0493841	0.5678022	1.5508618
22/05/2014 0:19	22/05/2014 2:19	0.3623776	0.6456308	0.06626312	1.0631729	0.4699755	1.4944108
22/05/2014 0:24	22/05/2014 2:24	0.3522933	0.5341238	0.0828506	1.0328301	0.5691538	1.4030166
22/05/2014 0:28	22/05/2014 2:28	0.4429342	0.5598073	0.11298074	1.013731	0.5790614	1.3490766
22/05/2014 0:33	22/05/2014 2:33	0.5635614	0.8225695	0.10467677	0.9873283	0.5049094	1.4919525
22/05/2014 0:38	22/05/2014 2:38	0.7530272	1.107506	0.1262878	1.1140067	0.30705407	1.484838
22/05/2014 0:42	22/05/2014 2:42	1.0580765	2.1594228	0.14789914	1.1879138	0.29022386	1.1279908
22/05/2014 0:47	22/05/2014 2:47	1.3164832	2.4704179	0.08321826	1.0881651	0.4149009	0.9971987
22/05/2014 0:52	22/05/2014 2:52	1.1984042	2.496306	0.1483288	1.2683185	0.3306956	0.9017745
22/05/2014 0:56	22/05/2014 2:56	1.648611	3.732276	0.10567652	1.0571806	0.3859159	0.6955439
22/05/2014 1:01	22/05/2014 3:01	1.3618021	3.107068	0.15389795	1.5169168	0.05289158	0.8061922
22/05/2014 1:06	22/05/2014 3:06	1.2675528	2.1027083	0.22077239	1.5057909	0.26860198	1.0379017
22/05/2014 1:10	22/05/2014 3:10	0.9172342	1.4020835	0.15100162	1.4568853	0.4103098	1.118728
22/05/2014 1:15	22/05/2014 3:15	0.8972485	1.0286854	0.1589215	1.4182252	0.4657874	1.3003198
22/05/2014 1:20	22/05/2014 3:20	0.8361816	1.3158012	0.13430688	1.3589687	0.324322	1.3621555
22/05/2014 1:24	22/05/2014 3:24	0.9274704	1.0198442	0.13466214	1.2895752	0.5194701	1.2484723
22/05/2014 1:29	22/05/2014 3:29	1.0821139	0.8316122	0.14740345	1.3779128	0.5458015	1.3361558
22/05/2014 1:34	22/05/2014 3:34	0.845277	0.5288972	0.12225563	1.2705226	0.6823317	1.3521642
22/05/2014 1:38	22/05/2014 3:38	0.8124046	0.6262651	0.15810372	1.2663376	0.6964274	1.2396838
22/05/2014 1:43	22/05/2014 3:43	1.2966308	0.4772047	0.16385453	1.3464106	0.3120956	1.6607258
22/05/2014 1:48	22/05/2014 3:48	1.4922005	0.3864088	0.1741332	1.1989281	0.3888392	1.6880337
22/05/2014 1:52	22/05/2014 3:52	1.653447	0.24627516	0.14795277	1.0701138	0.7685303	1.4002421
22/05/2014 1:57	22/05/2014 3:57	2.4234405	0.17610542	0.14582927	1.1860414	0.29174937	1.8217026
22/05/2014 2:02	22/05/2014 4:02	1.7901601	0.20747742	0.14373894	1.0881868	0.7288038	1.4737989
22/05/2014 2:06	22/05/2014 4:06	1.6680511	0.4522032	0.10589135	1.2251417	0.322214	1.7092749
22/05/2014 2:11	22/05/2014 4:11	0.7856144	0.3797345	0.11629402	1.4827703	0.3620893	1.5652489
22/05/2014 2:16	22/05/2014 4:16	0.895559	0.4747185	0.11550507	1.227786	0.6326046	1.4209594
22/05/2014 2:20	22/05/2014 4:20	0.8350377	0.28875167	0.14138387	1.4403654	0.550591	1.4491601
22/05/2014 2:25	22/05/2014 4:25	0.7401622	0.4210513	0.12150791	1.4258264	0.5332868	1.5285759
22/05/2014 2:30	22/05/2014 4:30	0.9142706	0.4714139	0.12819244	1.4534722	0.4073772	1.6378633
22/05/2014 2:34	22/05/2014 4:34	0.7419292	0.3905504	0.14766788	1.6310247	0.4852337	1.4637022
22/05/2014 2:39	22/05/2014 4:39	0.546592	0.4300289	0.13064237	1.6392862	0.4161874	1.6242605
22/05/2014 2:44	22/05/2014 4:44	0.5362504	0.3715071	0.14818403	1.6490884	0.4377293	1.4933134
22/05/2014 2:48	22/05/2014 4:48	0.4678799	0.4530898	0.05835161	1.5831142	0.5578016	1.4801291
22/05/2014 2:53	22/05/2014 4:53	0.5962509	0.3233424	0.14296208	1.675085	0.3767771	1.7359566
22/05/2014 2:58	22/05/2014 4:58	0.4965177	0.3782186	0.09845073	1.5503999	0.6336741	1.5534255
22/05/2014 3:02	22/05/2014 5:02	0.5598972	0.4240335	0.12049142	1.6210024	0.7219652	1.4000344
22/05/2014 3:07	22/05/2014 5:07	0.5773068	0.4580095	0.13382359	1.6729925	0.5112365	1.582147
22/05/2014 3:12	22/05/2014 5:12	0.6299293	0.4578917	0.15904953	1.6037106	0.4405999	1.7256491
22/05/2014 3:16	22/05/2014 5:16	0.4772109	0.5457581	0.12003293	1.8327014	0.0858173	1.8912294
22/05/2014 3:21	22/05/2014 5:21	0.626603	0.484375	0.13378639	1.6658315	0.4373883	1.5887903
22/05/2014 3:26	22/05/2014 5:26	0.5474755	0.490575	0.11947927	1.5993055	0.4855592	1.7120463
22/05/2014 3:30	22/05/2014 5:30	0.5621571	0.5403238	0.12470959	1.5487476	0.4517692	1.7287367
22/05/2014 3:35	22/05/2014 5:35	0.543709	0.4314239	0.11736414	1.5701159	0.5825024	1.5245459
22/05/2014 3:40	22/05/2014 5:40	0.459176569	0.528431862	0.11680074	1.567756023	0.490433601	1.556667012
22/05/2014 3:44	22/05/2014 5:44	0.52475934	0.47187826	0.14201043	1.618081739	0.299542438	1.735318937
22/05/2014 3:49	22/05/2014 5:49	0.408382573	0.530886934	0.105681331	1.471267975	0.517848627	1.556950906
22/05/2014 3:54	22/05/2014 5:54	0.454635662	0.529471836	0.105122103	1.401729354	0.478110495	1.579084595
22/05/2014 3:58	22/05/2014 5:58	0.427670466	0.44223513	0.113817548	1.417409966	0.30812003	1.662639449
22/05/2014 4:03	22/05/2014 6:03	0.438436624	0.459880364	0.11609493	1.48810429	0.349525069	1.528809666
22/05/2014 4:08	22/05/2014 6:08	0.53090784	0.450785825	0.125943578	1.454659623	0.297105591	1.604393734
22/05/2014 4:12	22/05/2014 6:12	0.476141344	0.524335719	0.09297942	1.320056027	0.346646697	1.760032174
22/05/2014 4:17	22/05/2014 6:17	0.512166428	0.533991831	0.08973559	1.421661083	0.348385299	1.510687093
22/05/2014 4:22	22/05/2014 6:22	0.507974063	0.468106779	0.109950328	1.31936357	0.383948961	1.580570171
22/05/2014 4:26	22/05/2014 6:26	0.638197116	0.43647397	0.105000827	1.311458111	0.52650134	1.524819077
22/05/2014 4:31	22/05/2014 6:31	0.530832967	0.4703027	0.063498805	1.296157703	0.506020935	1.517628686
22/05/2014 4:36	22/05/2014 6:36	0.501472545	0.521620488	0.089571579	1.349593389	0.351604893	1.58197391
22/05/2014 4:40	22/05/2014 6:40	0.616962163	0.501168734	0.120067351	1.389556978	0.179016558	1.692000978
22/05/2014 4:45	22/05/2014 6:45	1.105749479	0.401438184	0.128967296	1.261830228	0.271881184	1.752657208
22/05/2014 4:50	22/05/2014 6:50	1.04646975	0.38881284	0.130866116	1.276213141	0.36007333	1.679489156
22/05/2014 4:54	22/05/2014 6:54	1.134913556	0.461487647	0.136459895	1.316638397	0.006258418	1.972206804
22/05/2014 4:59	22/05/2014 6:59	1.30093423	0.328073478	0.159685941	1.382760246	0	2.026942362
22/05/2014 5:04	22/05/2014 7:04	1.851619998	0.382820048	0.17043893	1.356940437	0.011952914	2.089355766
22/05/2014 5:08	22/05/2014 7:08	1.883719502	0.325862014	0.141592289	1.372262103	0.280775025	1.86921337
22/05/2014 5:13	22/05/2014 7:13	1.486940923	0.474625318	0.149435635	1.600004752	0.065487576	1.909281181
22/05/2014 5:18	22/05/2014 7:18	1.414116371	0.365452101	0.125341275	1.519153319	0.220905148	2.014171668
22/05/2014 5:22	22/05/2014 7:22	1.1101782	0.4863342	0.13904151	2.0310735	0.3448285	1.6548141
22/05/2014 5:27	22/05/2014 7:27	1.0913147	0.466953	0.20663887	1.9906495	0.7411325	1.1923375
22/05/2014 5:32	22/05/2014 7:32	0.9675937	0.5899362	0.17821497	2.0189556	0.7107091	1.1231765
22/05/2014 5:36	22/05/2014 7:36	1.0011419	0.6073086	0.18226791	2.044729	0.4156201	1.3105715
22/05/2014 5:41	22/05/2014 7:41	1.054465	0.5458945	0.16920451	1.9067201	0.5102135	1.3283593
22/05/2014 5:46	22/05/2014 7:46	0.7950725	0.5320282	0.15351355	2.1129104	0.3507867	1.2690346
22/05/2014 5:50	22/05/2014 7:50	0.8515917	0.4399923	0.14135101	2.0393319	0.6080898	1.2600353
22/05/2014 5:55	22/05/2014 7:55	0.991814	0.4858413	0.18568039	1.9280853	0.8300746	1.1706809
22/05/2014 6:00	22/05/2014 8:00	1.2555465	0.4708528	0.14343297	2.1445211	0.4701615	1.3983077
22/05/2014 6:04	22/05/2014 8:04	1.6329963	0.5372579	0.20082606	2.2366035	0.2781754	1.5568789
22/05/2014 6:09	22/05/2014 8:09	1.4684762	0.526101	0.19883059	2.1033283	0.8191905	1.1989839
22/05/2014 6:14	22/05/2014 8:14	1.246789	0.5619866	0.183272	2.4598655	0.5541281	1.4913263
22/05/2014 6:18	22/05/2014 8:18	1.1090622	0.535897	0.19222046	2.5160406	0.744527	1.3525827
22/05/2014 6:23	22/05/2014 8:23	1.1681544	0.5911111	0.1852839	2.3753843	0.8839898	1.3912459
22/05/2014 6:28	22/05/2014 8:28	1.2251169	0.6123151	0.20404851	2.5696799	0.623999	1.60642
22/05/2014 6:32	22/05/2014 8:32	1.0425114	0.5707937	0.1850359	2.4712115	0.9619083	1.4637022
22/05/2014 6:37	22/05/2014 8:37	1.3805385	0.4623185	0.23741784	2.5870833	0.8738032	1.4603542
22/05/2014 6:42	22/05/2014 8:42	1.4369027	0.6098134	0.2244617	2.5876351	0.9718624	1.3698466
22/05/2014 6:46	22/05/2014 8:46	1.3428084	0.6126561	0.25328643	2.7159534	0.8096053	1.692848
22/05/2014 6:51	22/05/2014 8:51	0.9993997	0.5808253	0.21901655	2.5312399	1.2458559	1.444135
22/05/2014 6:56	22/05/2014 8:56	1.241798	0.7524165	0.25838872	2.648764	1.3042847	1.2992193
22/05/2014 7:00	22/05/2014 9:00	0.8621689	0.4211877	0.22325115	2.735781	1.604374	1.0138891
22/05/2014 7:05	22/05/2014 9:05	0.8743023	0.7051198	0.23318293	2.8968105	1.6507066	0.9468702
22/05/2014 7:10	22/05/2014 9:10	0.6506683	0.7228828	0.24251982	2.7841317	1.4443489	1.1673298
22/05/2014 7:14	22/05/2014 9:14	0.920638	0.7315876	0.26574254	2.747344	1.5070092	1.1024592
22/05/2014 7:19	22/05/2014 9:19	0.7449951	0.7043541	0.2596157	2.7507602	1.7174589	1.1472945
22/05/2014 7:24	22/05/2014 9:24	0.7206229	0.7827004	0.26380907	2.8097966	1.407462	1.1911347
22/05/2014 7:28	22/05/2014 9:28	0.8573608	0.7085112	0.18857672	2.7078035	1.3846677	1.3421729
22/05/2014 7:33	22/05/2014 9:33	0.6902956	0.5396077	0.18624242	2.6467831	1.6485645	1.3432703
22/05/2014 7:37	22/05/2014 9:37	0.6963778	0.7138928	0.16608529	2.6353286	1.5890693	1.2950343
22/05/2014 7:42	22/05/2014 9:42	0.546747	0.6192808	0.20573832	2.6070194	1.525851	1.3057076
22/05/2014 7:47	22/05/2014 9:47	0.7690325	0.7134991	0.1918652	2.410963	1.5876278	1.3866393
22/05/2014 7:52	22/05/2014 9:52	0.6191444	0.7283512	0.18053687	2.3612855	1.6470765	1.3453628
22/05/2014 7:56	22/05/2014 9:56	0.5431634	0.8061674	0.22801461	2.3061055	1.6020025	1.3923433
22/05/2014 8:01	22/05/2014 10:01	0.579855	0.6337237	0.15703763	2.0564067	1.8177532	1.1547221
22/05/2014 8:06	22/05/2014 10:06	0.7187505	0.7631115	0.16150783	2.2976239	1.3103297	1.4509891
22/05/2014 8:10	22/05/2014 10:10	0.5575598	0.6757597	0.18803949	2.0524418	1.5507378	1.4329936
22/05/2014 8:15	22/05/2014 10:15	0.5082357	0.8037835	0.23274521	2.2456338	1.4967296	1.4751071
22/05/2014 8:20	22/05/2014 10:20	0.532456	0.6104923	0.23531077	1.9909781	1.7898439	1.330768
22/05/2014 8:24	22/05/2014 10:24	0.5001819	0.6565118	0.23408379	1.9151986	1.4821224	1.4578959
22/05/2014 8:29	22/05/2014 10:29	0.517359	0.7578322	0.19043145	2.0637847	1.606048	1.5564077
22/05/2014 8:34	22/05/2014 10:34	0.4298119	0.6892819	0.19997914	1.8181624	1.4823549	1.4362362
22/05/2014 8:38	22/05/2014 10:38	0.4708962	0.6700185	0.16154906	1.8656358	1.5451082	1.2729561
22/05/2014 8:43	22/05/2014 10:43	0.4138562	0.9093106	0.16762227	1.6905044	1.4350458	1.3099453
22/05/2014 8:48	22/05/2014 10:48	0.4050212	0.7229169	0.19052259	1.8183825	1.0682476	1.5110485
22/05/2014 8:52	22/05/2014 10:52	0.4318362	0.6955656	0.17838857	1.758134	1.333775	1.3515876
22/05/2014 8:57	22/05/2014 10:57	0.3895832	0.665012	0.18259434	1.7464563	1.3276835	1.2631756
22/05/2014 9:02	22/05/2014 11:02	0.43493	0.5913343	0.16686215	1.6569097	1.4424889	1.1769057
22/05/2014 9:06	22/05/2014 11:06	0.4324872	0.6731681	0.18589956	1.6703482	1.0642486	1.4160428
22/05/2014 9:11	22/05/2014 11:11	0.5049373	0.6507551	0.16240838	1.4962088	1.2133865	1.2711271
22/05/2014 9:16	22/05/2014 11:16	0.436046	0.6795572	0.21792597	1.5777171	1.1787285	1.1762237
22/05/2014 9:20	22/05/2014 11:20	0.595603	0.6748886	0.16047088	1.5629549	1.2068734	1.2104384
22/05/2014 9:25	22/05/2014 11:25	0.4509384	0.7538828	0.15747566	1.4677911	1.1812891	1.3243324
22/05/2014 9:30	22/05/2014 11:30	0.4803264	0.7032629	0.14962181	1.4205378	1.2699522	1.171986
22/05/2014 9:34	22/05/2014 11:34	0.3495126	0.7523142	0.16601926	1.4836507	1.0245221	1.3053945
22/05/2014 9:39	22/05/2014 11:39	0.4087629	0.7098721	0.17769448	1.3377089	1.2768373	1.1460917
22/05/2014 9:44	22/05/2014 11:44	0.3910402	0.7558575	0.16284641	1.3142481	1.3003756	1.0194319
22/05/2014 9:48	22/05/2014 11:48	0.4261973	0.6715189	0.19041099	1.49048	1.0529429	1.3123509
22/05/2014 9:53	22/05/2014 11:53	0.4364893	0.7316713	0.17514969	1.274596	1.0677361	1.3755506
22/05/2014 9:58	22/05/2014 11:58	0.6705207	0.7856268	0.19741358	1.5106362	1.095974	1.0069296
22/05/2014 10:02	22/05/2014 12:02	0.4156728	0.7592799	0.15457127	1.3807772	0.9177612	1.2746332
22/05/2014 10:07	22/05/2014 12:07	0.3137293	0.6366377	0.13679401	1.2187526	0.9262273	1.1166355
22/05/2014 10:12	22/05/2014 12:12	0.25646486	0.5903795	0.1263002	1.1010301	0.8795227	1.1599022
22/05/2014 10:16	22/05/2014 12:16	0.2922401	0.5265629	0.12331335	1.0960298	1.0350807	0.9669613
22/05/2014 10:21	22/05/2014 12:21	0.26422695	0.4921064	0.09641806	1.1118026	0.8975275	0.968843
22/05/2014 10:26	22/05/2014 12:26	0.2149261	0.5345175	0.09824396	1.1049733	0.7068	1.0318319
22/05/2014 10:30	22/05/2014 12:30	0.30315427	0.5175357	0.09295195	0.9517279	0.9841911	0.9595833
22/05/2014 10:35	22/05/2014 12:35	0.2223971	0.5214882	0.10960949	0.9986061	0.9662793	0.8706474
22/05/2014 10:40	22/05/2014 12:40	0.24727367	0.5948063	0.07658333	0.9585479	0.9221353	0.8869162
22/05/2014 10:44	22/05/2014 12:44	0.3540355	0.5660755	0.10872134	1.1514547	0.6155794	0.9406981
22/05/2014 10:49	22/05/2014 12:49	0.25377034	0.4996704	0.09727738	0.917011	0.9206938	0.7318511
22/05/2014 11:17	22/05/2014 13:17	0.10919626	0.4608708	0.04652356	0.840317	0.6954044	1.0373251
22/05/2014 11:22	22/05/2014 13:22	0.16758445	0.5065679	0.06085517	0.9536685	0.7121971	0.9855334
22/05/2014 11:26	22/05/2014 13:26	0.16818213	0.4181218	0.05826078	0.8720827	0.6983339	0.8304156
22/05/2014 11:31	22/05/2014 13:31	0.09982837	0.4405689	0.06053277	0.7243584	0.8028628	0.8075531
22/05/2014 11:36	22/05/2014 13:36	0.12857157	0.4501262	0.03993854	0.8927473	0.7774614	0.8483584
22/05/2014 11:40	22/05/2014 13:40	0.10816458	0.5262219	0.03455973	0.8814354	0.8339341	0.8570446
22/05/2014 11:45	22/05/2014 13:45	0.12235328	0.4577708	0.05001044	0.9874058	0.820446	0.8053025
22/05/2014 11:50	22/05/2014 13:50	0.10815683	0.4624394	0.05585208	0.8458567	1.0117749	0.7383394
22/05/2014 11:54	22/05/2014 13:54	0.09471678	0.4274063	0.04654805	0.8808402	0.7435505	0.7186141
22/05/2014 11:59	22/05/2014 13:59	0.05483342	0.4390375	0.05133631	0.9966686	0.7592737	0.7256263
22/05/2014 12:04	22/05/2014 14:04	0.06865539	0.4126224	0.05567848	0.8145219	0.8849198	0.7046982
22/05/2014 12:08	22/05/2014 14:08	0.09025774	0.3948749	0.05147271	0.943082	0.6734936	0.7580616
22/05/2014 12:13	22/05/2014 14:13	0.11118181	0.5823412	0.04547824	1.0187964	0.4082049	0.9391295
22/05/2014 12:18	22/05/2014 14:18	0.05242441	0.4385787	0.06828339	0.9395356	0.4768141	0.8838813
22/05/2014 12:22	22/05/2014 14:22	0.07893809	0.4249015	0.04140453	0.7927568	0.7153126	0.6953331
22/05/2014 12:27	22/05/2014 14:27	0.06881132	0.3996954	0.04565184	0.8583373	0.5692933	0.709094
22/05/2014 12:32	22/05/2014 14:32	0.05312346	0.384214	0.04736211	0.7857198	0.4917003	0.8249751
22/05/2014 12:36	22/05/2014 14:36	0.0625487	0.4129789	0.03623807	0.810588	0.3550833	0.8534858
22/05/2014 12:41	22/05/2014 14:41	0.03825431	0.3863747	0	0.7591063	0.5253322	0.7990777
22/05/2014 12:46	22/05/2014 14:46	0.09538979	0.3140951	0.03528265	0.6733169	0.5641287	0.7822323
22/05/2014 12:50	22/05/2014 14:50	0.06320342	0.5502376	0	0.7480486	0.3186986	0.8603926
22/05/2014 12:55	22/05/2014 14:55	0.025637403	0.4408262	0.018473427	0.6342693	0.3748086	0.7571192
22/05/2014 13:00	22/05/2014 15:00	0.04471967	0.4698639	0.001114645	0.6043419	0.4346541	0.6045651
22/05/2014 13:04	22/05/2014 15:04	0.076694869	0.271676387	0.011752065	0.43083244	0.097275903	0.621712663
22/05/2014 13:09	22/05/2014 15:09	0.083981035	0.176527957	0	0.167838229	0.133122647	0.660487531
