PMF_Time_Start_UTC	PMF_Time_Stop_UTC	HOA	COA	BBOA	OOA1	OOA2
08/06/2021 19:31	08/06/2021 19:40	0.409379184	0.326790504	0	2.02333333	0
08/06/2021 19:40	08/06/2021 19:50	0.514404933	0.430384592	0	2.051851134	0
08/06/2021 19:50	08/06/2021 19:59	0.584601933	0.394382046	0.015220768	1.836637571	0
08/06/2021 19:59	08/06/2021 20:08	0.543357993	0.241933579	0	1.727972711	0
08/06/2021 20:08	08/06/2021 20:18	0.323762624	0.17085323	0.022158507	1.631605104	0
08/06/2021 20:18	08/06/2021 20:27	0.198288923	0.095819269	0.063807572	1.305135802	0
08/06/2021 20:27	08/06/2021 20:36	0.201265396	0.145649277	0	1.452678025	0
08/06/2021 20:36	08/06/2021 20:46	0.164261578	0.143863982	0	1.562463906	0
08/06/2021 20:46	08/06/2021 20:55	0.161153279	0.163798555	0	1.524460028	0
08/06/2021 20:55	08/06/2021 21:04	0.295053391	0.177630565	0.007327597	1.892258509	0
08/06/2021 21:04	08/06/2021 21:14	0.188372322	0.164715499	0.013054493	1.91337632	0
08/06/2021 21:14	08/06/2021 21:23	0.26890856	0.191803814	0	1.950100549	0
08/06/2021 21:23	08/06/2021 21:32	0.295635235	0.145261361	0.04046326	1.905958716	0.03580415
08/06/2021 21:32	08/06/2021 21:42	0.262085064	0.09815617	0	2.190013031	0
08/06/2021 21:42	08/06/2021 21:51	0.250875872	0.169175627	0.011670239	2.043380524	0
08/06/2021 21:51	08/06/2021 22:00	0.288535016	0.143051097	0	2.217071671	0
08/06/2021 22:00	08/06/2021 22:10	0.237083065	0.104908398	0	1.996017327	0
08/06/2021 22:10	08/06/2021 22:19	0.386692535	0.111633311	0	2.031838405	0.00713437
08/06/2021 22:19	08/06/2021 22:28	0.281129708	0.201994169	0.041718421	1.2487899	0.644700076
08/06/2021 22:28	08/06/2021 22:38	0.219213977	0.077220413	0.00440766	1.884990606	0.185780805
08/06/2021 22:38	08/06/2021 22:47	0.111127296	0.056659334	0.021793201	1.989747715	0.006472657
08/06/2021 22:47	08/06/2021 22:56	0.121036856	0.021636275	0.067173842	1.592267606	0.468059138
08/06/2021 22:56	08/06/2021 23:06	0.102987107	0.074623969	0	1.907117862	0.030238855
08/06/2021 23:06	08/06/2021 23:15	0.262923211	0.045961364	0	1.843683231	0.316265501
08/06/2021 23:15	08/06/2021 23:24	0.0583258	0.049966008	0.018416652	0.899274204	0.250358731
08/06/2021 23:24	08/06/2021 23:34	0.025745303	0.00495631	0.069538461	1.454559727	0.254895945
08/06/2021 23:34	08/06/2021 23:43	0.187644037	0	0.059579497	1.774294361	0.383794271
08/06/2021 23:43	08/06/2021 23:52	0.068548933	0.019724969	0.085752381	1.849794139	0.042971109
08/06/2021 23:52	09/06/2021 0:00	0.064503725	0.053452185	0.047999096	1.799416584	0
09/06/2021 0:00	09/06/2021 0:09	0.098261853	0.064897389	0.016162202	1.674768844	0.382751952
09/06/2021 0:09	09/06/2021 0:18	0.279198145	0.083542164	0.014293561	1.699652547	0.403256003
09/06/2021 0:18	09/06/2021 0:28	0.207630902	0.023487226	0.07471633	1.966084951	0
09/06/2021 0:28	09/06/2021 0:37	0.215221909	0.042388646	0	2.037831636	0
09/06/2021 0:37	09/06/2021 0:46	0.263835835	0.06837379	0	1.23406442	0.81276531
09/06/2021 0:46	09/06/2021 0:56	0.120181572	0.051050617	0.008235656	1.583516162	0.382406366
